Fitness1,Fitness2,Weight0,Weight1,Weight2,Weight3,Weight4,Weight5,Weight6,Weight7,Weight8,Weight9,Weight10,Weight11,Weight12,Weight13,Weight14,Weight15,Weight16,Weight17,Weight18,Weight19,Weight20,Weight21,Weight22,Weight23,Weight24,Weight25,Weight26,Weight27,Weight28,Weight29,Weight30,Weight31,Weight32
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1339,1339,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,2.1713819496150983,-1.125752809401602,-1.3257109221796792,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.5770188134462333,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.801413010303359,1.026066367747279,-2.0194614466328717,2.5051158565725244,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
1528,1528,-1.457991758371655,1.3303299948125338,-2.8184853316261895,2.1288225164914047,-0.8605852096273445,1.67128349685794,-1.125752809401602,-1.229969775711396,1.9979084850700515,-2.106866244993247,-1.4603175142629854,-0.06389748220565294,0.10562758782017467,-2.4701968964195236,2.3334892351091443,0.22096403611521143,-2.9890846161884257,1.375582865479482,-0.6941803658775203,-0.08955443464502233,0.031063553558519752,1.026066367747279,-2.0194614466328717,2.3323720167088586,1.0594502888907247,1.5097392543091792,-1.7975073627985796,-2.394704752965363,0.4007952979484837,-0.2612587206371556,-0.37631938978590573,0.31849024027937056,0.0,
